word	rank	english_layout	punctuation	trigger_letters	punctuation_count	in_auto_core_100k	zipf	score
искаженным	212603	bcrf;tyysv	;	ж	1	0	2.09	0.155714
искаженных	212604	bcrf;tyys[	;[	жх	2	0	2.09	0.155714
искупаюсь	212605	bcregf.cm	.	ю	1	0	2.09	0.155714
истинах	212610	bcnbyf[	[	х	1	0	2.09	0.155714
иттербия	212614	bnnth,bz	,	б	1	0	2.09	0.155714
ихнее	212616	b[ytt	[	х	1	0	2.09	0.155714
ихтиофауны	212617	b[nbjafeys	[	х	1	0	2.09	0.155714
июньское	212618	b.ymcrjt	.	ю	1	0	2.09	0.155714
кабельными	212622	rf,tkmysvb	,	б	1	0	2.09	0.155714
каковых	212629	rfrjds[	[	х	1	0	2.09	0.155714
каланхоэ	212631	rfkfy[j'	['	хэ	2	0	2.09	0.155714
калужским	212633	rfke;crbv	;	ж	1	0	2.09	0.155714
камбоджей	212635	rfv,jl;tq	,;	бж	2	0	2.09	0.155714
капроновых	212652	rfghjyjds[	[	х	1	0	2.09	0.155714
карбонатом	212654	rfh,jyfnjv	,	б	1	0	2.09	0.155714
кастрюльке	212662	rfcnh.kmrt	.	ю	1	0	2.09	0.155714
катастрофическую	212666	rfnfcnhjabxtcre.	.	ю	1	0	2.09	0.155714
кельях	212673	rtkmz[	[	х	1	0	2.09	0.155714
кингсбери	212681	rbyuc,thb	,	б	1	0	2.09	0.155714
кирибати	212689	rbhb,fnb	,	б	1	0	2.09	0.155714
китобойный	212694	rbnj,jqysq	,	б	1	0	2.09	0.155714
классиках	212702	rkfccbrf[	[	х	1	0	2.09	0.155714
клэйтон	212714	rk'qnjy	'	э	1	0	2.09	0.155714
кобозев	212718	rj,jptd	,	б	1	0	2.09	0.155714
ковбойской	212720	rjd,jqcrjq	,	б	1	0	2.09	0.155714
кожное	212722	rj;yjt	;	ж	1	0	2.09	0.155714
коллагеновых	212729	rjkkfutyjds[	[	х	1	0	2.09	0.155714
колумбийское	212732	rjkev,bqcrjt	,	б	1	0	2.09	0.155714
колхозниками	212733	rjk[jpybrfvb	[	х	1	0	2.09	0.155714
комбинированными	212736	rjv,bybhjdfyysvb	,	б	1	0	2.09	0.155714
комбинируют	212737	rjv,bybhe.n	,.	бю	2	0	2.09	0.155714
комедийную	212738	rjvtlbqye.	.	ю	1	0	2.09	0.155714
компьютерно	212744	rjvgm.nthyj	.	ю	1	0	2.09	0.155714
конкурентах	212746	rjyrehtynf[	[	х	1	0	2.09	0.155714
коннетабль	212747	rjyytnf,km	,	б	1	0	2.09	0.155714
координирующего	212753	rjjhlbybhe.otuj	.	ю	1	0	2.09	0.155714
короткометражке	212759	rjhjnrjvtnhf;rt	;	ж	1	0	2.09	0.155714
кофею	212773	rjat.	.	ю	1	0	2.09	0.155714
краснокожие	212777	rhfcyjrj;bt	;	ж	1	0	2.09	0.155714
крольчиха	212790	rhjkmxb[f	[	х	1	0	2.09	0.155714
крохина	212793	rhj[byf	[	х	1	0	2.09	0.155714
крою	212794	rhj.	.	ю	1	0	2.09	0.155714
кружевного	212795	rhe;tdyjuj	;	ж	1	0	2.09	0.155714
кружимся	212796	rhe;bvcz	;	ж	1	0	2.09	0.155714
крышках	212800	rhsirf[	[	х	1	0	2.09	0.155714
кубанец	212804	re,fytw	,	б	1	0	2.09	0.155714
кузбасские	212806	rep,fccrbt	,	б	1	0	2.09	0.155714
кукольную	212807	rerjkmye.	.	ю	1	0	2.09	0.155714
кукурузную	212808	rerehepye.	.	ю	1	0	2.09	0.155714
курахово	212811	rehf[jdj	[	х	1	0	2.09	0.155714
ламб	212819	kfv,	,	б	1	0	2.09	0.155714
лахути	212823	kf[enb	[	х	1	0	2.09	0.155714
легию	212827	ktub.	.	ю	1	0	2.09	0.155714
легкомысленных	212829	kturjvscktyys[	[	х	1	0	2.09	0.155714
лелею	212832	ktkt.	.	ю	1	0	2.09	0.155714
лесозаготовительных	212839	ktcjpfujnjdbntkmys[	[	х	1	0	2.09	0.155714
лоббизма	212852	kj,,bpvf	,,	бб	2	0	2.09	0.155714
лоббировании	212853	kj,,bhjdfybb	,,	бб	2	0	2.09	0.155714
лоббиста	212854	kj,,bcnf	,,	бб	2	0	2.09	0.155714
лоуэлла	212863	kje'kkf	'	э	1	0	2.09	0.155714
луковичных	212865	kerjdbxys[	[	х	1	0	2.09	0.155714
льюина	212868	km.byf	.	ю	1	0	2.09	0.155714
любезнейший	212869	k.,tpytqibq	.,	юб	2	0	2.09	0.155714
ляхович	212870	kz[jdbx	[	х	1	0	2.09	0.155714
майборода	212875	vfq,jhjlf	,	б	1	0	2.09	0.155714
малонаселенных	212884	vfkjyfctktyys[	[	х	1	0	2.09	0.155714
марионеточных	212900	vfhbjytnjxys[	[	х	1	0	2.09	0.155714
мариупольских	212902	vfhbegjkmcrb[	[	х	1	0	2.09	0.155714
махалли	212910	vf[fkkb	[	х	1	0	2.09	0.155714
мебельное	212914	vt,tkmyjt	,	б	1	0	2.09	0.155714
межвидовых	212918	vt;dbljds[	;[	жх	2	0	2.09	0.155714
межвузовских	212919	vt;depjdcrb[	;[	жх	2	0	2.09	0.155714
международники	212920	vt;leyfhjlybrb	;	ж	1	0	2.09	0.155714
межконфессиональные	212921	vt;rjyatccbjyfkmyst	;	ж	1	0	2.09	0.155714
меняющуюся	212928	vtyz.oe.cz	..	юю	2	0	2.09	0.155714
меряются	212931	vthz.ncz	.	ю	1	0	2.09	0.155714
миб	212942	vb,	,	б	1	0	2.09	0.155714
минводах	212950	vbydjlf[	[	х	1	0	2.09	0.155714
мифологическую	212963	vbajkjubxtcre.	.	ю	1	0	2.09	0.155714
михоэлс	212964	vb[j'kc	['	хэ	2	0	2.09	0.155714
многонациональную	212966	vyjujyfwbjyfkmye.	.	ю	1	0	2.09	0.155714
многоразовых	212967	vyjujhfpjds[	[	х	1	0	2.09	0.155714
мобилизованным	212970	vj,bkbpjdfyysv	,	б	1	0	2.09	0.155714
мобов	212971	vj,jd	,	б	1	0	2.09	0.155714
могильниках	212972	vjubkmybrf[	[	х	1	0	2.09	0.155714
моделируют	212974	vjltkbhe.n	.	ю	1	0	2.09	0.155714
модернистских	212976	vjlthybcncrb[	[	х	1	0	2.09	0.155714
монархистами	212985	vjyfh[bcnfvb	[	х	1	0	2.09	0.155714
монополиях	212987	vjyjgjkbz[	[	х	1	0	2.09	0.155714
моргают	212992	vjhuf.n	.	ю	1	0	2.09	0.155714
муляжом	213010	vekz;jv	;	ж	1	0	2.09	0.155714
мураховский	213011	vehf[jdcrbq	[	х	1	0	2.09	0.155714
мухамедов	213014	ve[fvtljd	[	х	1	0	2.09	0.155714
мухоморов	213015	ve[jvjhjd	[	х	1	0	2.09	0.155714
мхами	213018	v[fvb	[	х	1	0	2.09	0.155714
мюнхенских	213022	v.y[tycrb[	.[[	юхх	3	0	2.09	0.155714
мясокомбинатов	213024	vzcjrjv,byfnjd	,	б	1	0	2.09	0.155714
набилось	213025	yf,bkjcm	,	б	1	0	2.09	0.155714
набирайся	213026	yf,bhfqcz	,	б	1	0	2.09	0.155714
навбахор	213028	yfd,f[jh	,[	бх	2	0	2.09	0.155714
навязываюсь	213031	yfdzpsdf.cm	.	ю	1	0	2.09	0.155714
надеж	213033	yflt;	;	ж	1	0	2.09	0.155714
надобностей	213035	yflj,yjcntq	,	б	1	0	2.09	0.155714
наказанных	213043	yfrfpfyys[	[	х	1	0	2.09	0.155714
населенную	213054	yfctktyye.	.	ю	1	0	2.09	0.155714
насиживания	213055	yfcb;bdfybz	;	ж	1	0	2.09	0.155714
насыпают	213059	yfcsgf.n	.	ю	1	0	2.09	0.155714
натяжной	213062	yfnz;yjq	;	ж	1	0	2.09	0.155714
небогатым	213068	yt,jufnsv	,	б	1	0	2.09	0.155714
неважен	213069	ytdf;ty	;	ж	1	0	2.09	0.155714
неведению	213070	ytdtltyb.	.	ю	1	0	2.09	0.155714
невербального	213071	ytdth,fkmyjuj	,	б	1	0	2.09	0.155714
невообразимых	213073	ytdjj,hfpbvs[	,[	бх	2	0	2.09	0.155714
неглубокое	213075	ytuke,jrjt	,	б	1	0	2.09	0.155714
недюжинные	213078	ytl.;byyst	.;	юж	2	0	2.09	0.155714
неженки	213079	yt;tyrb	;	ж	1	0	2.09	0.155714
нежинского	213080	yt;bycrjuj	;	ж	1	0	2.09	0.155714
неисправностях	213088	ytbcghfdyjcnz[	[	х	1	0	2.09	0.155714
некрасивую	213093	ytrhfcbde.	.	ю	1	0	2.09	0.155714
необеспеченных	213098	ytj,tcgtxtyys[	,[	бх	2	0	2.09	0.155714
необыкновенном	213099	ytj,sryjdtyyjv	,	б	1	0	2.09	0.155714
необычайных	213100	ytj,sxfqys[	,[	бх	2	0	2.09	0.155714
необязательной	213101	ytj,zpfntkmyjq	,	б	1	0	2.09	0.155714
неопубликованными	213104	ytjge,kbrjdfyysvb	,	б	1	0	2.09	0.155714
непредельных	213112	ytghtltkmys[	[	х	1	0	2.09	0.155714
непрекращающаяся	213113	ytghtrhfof.ofzcz	.	ю	1	0	2.09	0.155714
неприступных	213116	ytghbcnegys[	[	х	1	0	2.09	0.155714
несбалансированности	213120	ytc,fkfycbhjdfyyjcnb	,	б	1	0	2.09	0.155714
неудержим	213126	ytelth;bv	;	ж	1	0	2.09	0.155714
неудержимой	213127	ytelth;bvjq	;	ж	1	0	2.09	0.155714
неурожаем	213129	ytehj;ftv	;	ж	1	0	2.09	0.155714
неуспеха	213130	ytecgt[f	[	х	1	0	2.09	0.155714
нибали	213137	yb,fkb	,	б	1	0	2.09	0.155714
нижеследующие	213138	yb;tcktle.obt	;.	жю	2	0	2.09	0.155714
номенклатурных	213147	yjvtyrkfnehys[	[	х	1	0	2.09	0.155714
норберта	213149	yjh,thnf	,	б	1	0	2.09	0.155714
обанкротилось	213161	j,fyrhjnbkjcm	,	б	1	0	2.09	0.155714
обветренные	213162	j,dtnhtyyst	,	б	1	0	2.09	0.155714
обветшал	213163	j,dtnifk	,	б	1	0	2.09	0.155714
обводки	213164	j,djlrb	,	б	1	0	2.09	0.155714
обводы	213165	j,djls	,	б	1	0	2.09	0.155714
обедневших	213166	j,tlytdib[	,[	бх	2	0	2.09	0.155714
обезопасит	213167	j,tpjgfcbn	,	б	1	0	2.09	0.155714
обезумевшие	213168	j,tpevtdibt	,	б	1	0	2.09	0.155714
обертывание	213169	j,thnsdfybt	,	б	1	0	2.09	0.155714
оберштурмфюрер	213170	j,thinehva.hth	,.	бю	2	0	2.09	0.155714
обетованные	213171	j,tnjdfyyst	,	б	1	0	2.09	0.155714
обивке	213172	j,bdrt	,	б	1	0	2.09	0.155714
обиженное	213173	j,b;tyyjt	,;	бж	2	0	2.09	0.155714
обитающими	213174	j,bnf.obvb	,.	бю	2	0	2.09	0.155714
обладавшая	213175	j,kflfdifz	,	б	1	0	2.09	0.155714
облегченных	213176	j,ktuxtyys[	,[	бх	2	0	2.09	0.155714
обличья	213177	j,kbxmz	,	б	1	0	2.09	0.155714
обманчивы	213178	j,vfyxbds	,	б	1	0	2.09	0.155714
обнажается	213179	j,yf;ftncz	,;	бж	2	0	2.09	0.155714
обобщающие	213180	j,j,of.obt	,,.	ббю	3	0	2.09	0.155714
ободом	213181	j,jljv	,	б	1	0	2.09	0.155714
обожествление	213182	j,j;tcndktybt	,;	бж	2	0	2.09	0.155714
обожженной	213183	j,j;;tyyjq	,;;	бжж	3	0	2.09	0.155714
обольщение	213184	j,jkmotybt	,	б	1	0	2.09	0.155714
оборванный	213185	j,jhdfyysq	,	б	1	0	2.09	0.155714
оборванцев	213186	j,jhdfywtd	,	б	1	0	2.09	0.155714
оборваться	213187	j,jhdfnmcz	,	б	1	0	2.09	0.155714
обосрал	213188	j,jchfk	,	б	1	0	2.09	0.155714
обоюдном	213189	j,j.lyjv	,.	бю	2	0	2.09	0.155714
образовавшимися	213190	j,hfpjdfdibvbcz	,	б	1	0	2.09	0.155714
обретаю	213191	j,htnf.	,.	бю	2	0	2.09	0.155714
обсерваториях	213192	j,cthdfnjhbz[	,[	бх	2	0	2.09	0.155714
обстреляно	213193	j,cnhtkzyj	,	б	1	0	2.09	0.155714
обуты	213194	j,ens	,	б	1	0	2.09	0.155714
обуховском	213195	j,e[jdcrjv	,[	бх	2	0	2.09	0.155714
общевойсковые	213196	j,otdjqcrjdst	,	б	1	0	2.09	0.155714
общегородское	213197	j,otujhjlcrjt	,	б	1	0	2.09	0.155714
общежитиями	213198	j,ot;bnbzvb	,;	бж	2	0	2.09	0.155714
общекомандное	213199	j,otrjvfylyjt	,	б	1	0	2.09	0.155714
общественника	213200	j,otcndtyybrf	,	б	1	0	2.09	0.155714
обыграют	213201	j,suhf.n	,.	бю	2	0	2.09	0.155714
овечьих	213203	jdtxmb[	[	х	1	0	2.09	0.155714
одежка	213209	jlt;rf	;	ж	1	0	2.09	0.155714
однообразны	213213	jlyjj,hfpys	,	б	1	0	2.09	0.155714
оживлении	213217	j;bdktybb	;	ж	1	0	2.09	0.155714
ожоговом	213218	j;jujdjv	;	ж	1	0	2.09	0.155714
окисью	213225	jrbcm.	.	ю	1	0	2.09	0.155714
оповещают	213249	jgjdtof.n	.	ю	1	0	2.09	0.155714
опрыскивают	213254	jghscrbdf.n	.	ю	1	0	2.09	0.155714
опустошению	213256	jgecnjityb.	.	ю	1	0	2.09	0.155714
опухолевой	213257	jge[jktdjq	[	х	1	0	2.09	0.155714
опухший	213258	jge[ibq	[	х	1	0	2.09	0.155714
ордынских	213264	jhlsycrb[	[	х	1	0	2.09	0.155714
ориентируют	213266	jhbtynbhe.n	.	ю	1	0	2.09	0.155714
орифлэйм	213267	jhbak'qv	'	э	1	0	2.09	0.155714
орнаментальных	213268	jhyfvtynfkmys[	[	х	1	0	2.09	0.155714
оруджев	213271	jhel;td	;	ж	1	0	2.09	0.155714
оруженосцев	213272	jhe;tyjcwtd	;	ж	1	0	2.09	0.155714
оружье	213273	jhe;mt	;	ж	1	0	2.09	0.155714
освежающего	213274	jcdt;f.otuj	;.	жю	2	0	2.09	0.155714
оснащают	213279	jcyfof.n	.	ю	1	0	2.09	0.155714
основательных	213281	jcyjdfntkmys[	[	х	1	0	2.09	0.155714
остолбенел	213284	jcnjk,tytk	,	б	1	0	2.09	0.155714
острожского	213286	jcnhj;crjuj	;	ж	1	0	2.09	0.155714
отбивной	213288	jn,bdyjq	,	б	1	0	2.09	0.155714
отвлекающего	213289	jndktrf.otuj	.	ю	1	0	2.09	0.155714
отлажена	213295	jnkf;tyf	;	ж	1	0	2.09	0.155714
отменную	213299	jnvtyye.	.	ю	1	0	2.09	0.155714
отмерших	213300	jnvthib[	[	х	1	0	2.09	0.155714
отображающий	213304	jnj,hf;f.obq	,;.	бжю	3	0	2.09	0.155714
отобразил	213305	jnj,hfpbk	,	б	1	0	2.09	0.155714
отступаю	213313	jncnegf.	.	ю	1	0	2.09	0.155714
оттепелью	213316	jnntgtkm.	.	ю	1	0	2.09	0.155714
отхожее	213318	jn[j;tt	[;	хж	2	0	2.09	0.155714
охлажденным	213321	j[kf;ltyysv	[;	хж	2	0	2.09	0.155714
падениях	213328	gfltybz[	[	х	1	0	2.09	0.155714
падерборн	213329	gflth,jhy	,	б	1	0	2.09	0.155714
пардубице	213340	gfhle,bwt	,	б	1	0	2.09	0.155714
парикмахерша	213342	gfhbrvf[thif	[	х	1	0	2.09	0.155714
пассажиропотоку	213344	gfccf;bhjgjnjre	;	ж	1	0	2.09	0.155714
перегибают	213359	gthtub,f.n	,.	бю	2	0	2.09	0.155714
перегоняют	213361	gthtujyz.n	.	ю	1	0	2.09	0.155714
перегруженной	213362	gthtuhe;tyyjq	;	ж	1	0	2.09	0.155714
передвижники	213365	gthtldb;ybrb	;	ж	1	0	2.09	0.155714
передержки	213366	gthtlth;rb	;	ж	1	0	2.09	0.155714
передумают	213367	gthtlevf.n	.	ю	1	0	2.09	0.155714
пережитками	213368	gtht;bnrfvb	;	ж	1	0	2.09	0.155714
перекрытию	213372	gthtrhsnb.	.	ю	1	0	2.09	0.155714
переложением	213374	gthtkj;tybtv	;	ж	1	0	2.09	0.155714
переработанную	213382	gththf,jnfyye.	,.	бю	2	0	2.09	0.155714
перерождении	213384	gththj;ltybb	;	ж	1	0	2.09	0.155714
пересылают	213386	gthtcskf.n	.	ю	1	0	2.09	0.155714
пехотными	213396	gt[jnysvb	[	х	1	0	2.09	0.155714
печатавшихся	213397	gtxfnfdib[cz	[	х	1	0	2.09	0.155714
пикирующих	213403	gbrbhe.ob[	.[	юх	2	0	2.09	0.155714
планировавшихся	213407	gkfybhjdfdib[cz	[	х	1	0	2.09	0.155714
пленэре	213413	gkty'ht	'	э	1	0	2.09	0.155714
плюнув	213417	gk.yed	.	ю	1	0	2.09	0.155714
плюшкина	213418	gk.irbyf	.	ю	1	0	2.09	0.155714
побитых	213420	gj,bns[	,[	бх	2	0	2.09	0.155714
побледнели	213421	gj,ktlytkb	,	б	1	0	2.09	0.155714
повзрослею	213424	gjdphjckt.	.	ю	1	0	2.09	0.155714
поврежденном	213426	gjdht;ltyyjv	;	ж	1	0	2.09	0.155714
повторах	213427	gjdnjhf[	[	х	1	0	2.09	0.155714
повышающим	213428	gjdsif.obv	.	ю	1	0	2.09	0.155714
погруженных	213431	gjuhe;tyys[	;[	жх	2	0	2.09	0.155714
подбадривая	213434	gjl,flhbdfz	,	б	1	0	2.09	0.155714
подглядывают	213435	gjlukzlsdf.n	.	ю	1	0	2.09	0.155714
подержанными	213437	gjlth;fyysvb	;	ж	1	0	2.09	0.155714
подкидывают	213439	gjlrblsdf.n	.	ю	1	0	2.09	0.155714
поднебесную	213446	gjlyt,tcye.	,.	бю	2	0	2.09	0.155714
подхалим	213454	gjl[fkbv	[	х	1	0	2.09	0.155714
подходяще	213455	gjl[jlzot	[	х	1	0	2.09	0.155714
подытожим	213457	gjlsnj;bv	;	ж	1	0	2.09	0.155714
пожинаем	213458	gj;byftv	;	ж	1	0	2.09	0.155714
пожмет	213459	gj;vtn	;	ж	1	0	2.09	0.155714
политэмигрантов	213476	gjkbn'vbuhfynjd	'	э	1	0	2.09	0.155714
полковую	213477	gjkrjde.	.	ю	1	0	2.09	0.155714
положившие	213479	gjkj;bdibt	;	ж	1	0	2.09	0.155714
полуфинальную	213484	gjkeabyfkmye.	.	ю	1	0	2.09	0.155714
полюбившейся	213487	gjk.,bditqcz	.,	юб	2	0	2.09	0.155714
поляках	213488	gjkzrf[	[	х	1	0	2.09	0.155714
понаблюдав	213494	gjyf,k.lfd	,.	бю	2	0	2.09	0.155714
понуждение	213495	gjye;ltybt	;	ж	1	0	2.09	0.155714
попадавших	213497	gjgflfdib[	[	х	1	0	2.09	0.155714
порожний	213505	gjhj;ybq	;	ж	1	0	2.09	0.155714
посохов	213513	gjcj[jd	[	х	1	0	2.09	0.155714
потаскуха	213523	gjnfcre[f	[	х	1	0	2.09	0.155714
похищала	213528	gj[bofkf	[	х	1	0	2.09	0.155714
походите	213529	gj[jlbnt	[	х	1	0	2.09	0.155714
пошаговых	213532	gjifujds[	[	х	1	0	2.09	0.155714
поэтапном	213534	gj'nfgyjv	'	э	1	0	2.09	0.155714
появляющегося	213535	gjzdkz.otujcz	.	ю	1	0	2.09	0.155714
появляющимся	213536	gjzdkz.obvcz	.	ю	1	0	2.09	0.155714
пояснительных	213537	gjzcybntkmys[	[	х	1	0	2.09	0.155714
правдоподобна	213538	ghfdljgjlj,yf	,	б	1	0	2.09	0.155714
предложившим	213542	ghtlkj;bdibv	;	ж	1	0	2.09	0.155714
предоставляющее	213543	ghtljcnfdkz.ott	.	ю	1	0	2.09	0.155714
преобразующей	213550	ghtj,hfpe.otq	,.	бю	2	0	2.09	0.155714
препровожден	213552	ghtghjdj;lty	;	ж	1	0	2.09	0.155714
пресекают	213553	ghtctrf.n	.	ю	1	0	2.09	0.155714
преследую	213554	ghtcktle.	.	ю	1	0	2.09	0.155714
прибивает	213559	ghb,bdftn	,	б	1	0	2.09	0.155714
прибыльнее	213560	ghb,skmytt	,	б	1	0	2.09	0.155714
приватбанку	213561	ghbdfn,fyre	,	б	1	0	2.09	0.155714
пригожусь	213568	ghbuj;ecm	;	ж	1	0	2.09	0.155714
приграничную	213569	ghbuhfybxye.	.	ю	1	0	2.09	0.155714
придомовых	213571	ghbljvjds[	[	х	1	0	2.09	0.155714
прижимали	213572	ghb;bvfkb	;	ж	1	0	2.09	0.155714
приключится	213578	ghbrk.xbncz	.	ю	1	0	2.09	0.155714
приносимых	213582	ghbyjcbvs[	[	х	1	0	2.09	0.155714
приобретаешь	213583	ghbj,htnftim	,	б	1	0	2.09	0.155714
приобретите	213584	ghbj,htnbnt	,	б	1	0	2.09	0.155714
присуждаться	213594	ghbce;lfnmcz	;	ж	1	0	2.09	0.155714
пробитое	213600	ghj,bnjt	,	б	1	0	2.09	0.155714
пробормотала	213601	ghj,jhvjnfkf	,	б	1	0	2.09	0.155714
прожигать	213607	ghj;bufnm	;	ж	1	0	2.09	0.155714
прожитое	213608	ghj;bnjt	;	ж	1	0	2.09	0.155714
прожорливый	213609	ghj;jhkbdsq	;	ж	1	0	2.09	0.155714
прольют	213614	ghjkm.n	.	ю	1	0	2.09	0.155714
пропускающий	213620	ghjgecrf.obq	.	ю	1	0	2.09	0.155714
пророчествах	213624	ghjhjxtcndf[	[	х	1	0	2.09	0.155714
проститутках	213631	ghjcnbnenrf[	[	х	1	0	2.09	0.155714
протяжением	213636	ghjnz;tybtv	;	ж	1	0	2.09	0.155714
протяженной	213637	ghjnz;tyyjq	;	ж	1	0	2.09	0.155714
пружинной	213645	ghe;byyjq	;	ж	1	0	2.09	0.155714
прядильных	213649	ghzlbkmys[	[	х	1	0	2.09	0.155714
пряжей	213650	ghz;tq	;	ж	1	0	2.09	0.155714
психоделик	213653	gcb[jltkbr	[	х	1	0	2.09	0.155714
публикую	213655	ge,kbre.	,.	бю	2	0	2.09	0.155714
публицистическое	213656	ge,kbwbcnbxtcrjt	,	б	1	0	2.09	0.155714
пульсируют	213659	gekmcbhe.n	.	ю	1	0	2.09	0.155714
пухленький	213662	ge[ktymrbq	[	х	1	0	2.09	0.155714
пэтриот	213664	g'nhbjn	'	э	1	0	2.09	0.155714
рабат	213666	hf,fn	,	б	1	0	2.09	0.155714
работнице	213667	hf,jnybwt	,	б	1	0	2.09	0.155714
равномерную	213668	hfdyjvthye.	.	ю	1	0	2.09	0.155714
разбазаривать	213670	hfp,fpfhbdfnm	,	б	1	0	2.09	0.155714
разбившемся	213671	hfp,bditvcz	,	б	1	0	2.09	0.155714
разборчивость	213672	hfp,jhxbdjcnm	,	б	1	0	2.09	0.155714
раздражительная	213681	hfplhf;bntkmyfz	;	ж	1	0	2.09	0.155714
раздробила	213682	hfplhj,bkf	,	б	1	0	2.09	0.155714
различимых	213685	hfpkbxbvs[	[	х	1	0	2.09	0.155714
разложенные	213687	hfpkj;tyyst	;	ж	1	0	2.09	0.155714
размораживать	213693	hfpvjhf;bdfnm	;	ж	1	0	2.09	0.155714
разновысоких	213695	hfpyjdscjrb[	[	х	1	0	2.09	0.155714
разрежение	213697	hfpht;tybt	;	ж	1	0	2.09	0.155714
разрубили	213699	hfphe,bkb	,	б	1	0	2.09	0.155714
распространяющаяся	213717	hfcghjcnhfyz.ofzcz	.	ю	1	0	2.09	0.155714
распыляют	213720	hfcgskz.n	.	ю	1	0	2.09	0.155714
расселяются	213721	hfcctkz.ncz	.	ю	1	0	2.09	0.155714
ратью	213735	hfnm.	.	ю	1	0	2.09	0.155714
рахита	213736	hf[bnf	[	х	1	0	2.09	0.155714
редакторах	213743	htlfrnjhf[	[	х	1	0	2.09	0.155714
рейнхардт	213746	htqy[fhln	[	х	1	0	2.09	0.155714
реконструкциях	213748	htrjycnherwbz[	[	х	1	0	2.09	0.155714
рекордах	213749	htrjhlf[	[	х	1	0	2.09	0.155714
рентабельных	213755	htynf,tkmys[	,[	бх	2	0	2.09	0.155714
ретивых	213760	htnbds[	[	х	1	0	2.09	0.155714
рефрижераторы	213762	htahb;thfnjhs	;	ж	1	0	2.09	0.155714
реэкспорта	213765	ht'rcgjhnf	'	э	1	0	2.09	0.155714
ржавом	213766	h;fdjv	;	ж	1	0	2.09	0.155714
роберты	213775	hj,thns	,	б	1	0	2.09	0.155714
рукоположения	213786	herjgjkj;tybz	;	ж	1	0	2.09	0.155714
рухнув	213794	he[yed	[	х	1	0	2.09	0.155714
рухнувших	213795	he[yedib[	[[	хх	2	0	2.09	0.155714
рыбокомбинат	213799	hs,jrjv,byfn	,,	бб	2	0	2.09	0.155714
рыжеватые	213800	hs;tdfnst	;	ж	1	0	2.09	0.155714
рыхлую	213801	hs[ke.	[.	хю	2	0	2.09	0.155714
рэо	213802	h'j	'	э	1	0	2.09	0.155714
рябушинского	213803	hz,eibycrjuj	,	б	1	0	2.09	0.155714
